isTest,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,fea20,fea21,fea22,fea23,fea24,sid,class
0,0.674987,-0.419707,0.03515,-0.726683,-0.00156,0.32243,-0.294316,-0.271678,-0.672254,-0.252218,-0.251444,-0.650306,0.462418,-0.351952,-0.33076,-0.712185,0.028647,-0.059235,0.500068,-0.158617,-0.162147,-0.661941,-0.129571,0.127785,23,5.0
0,-2.251501,-0.237587,-0.473433,2.041179,-0.018308,-1.073257,-1.153374,-0.132478,-0.035219,1.140305,-0.074447,-0.391117,-1.779379,-0.207953,-0.273005,1.671333,-0.081494,-0.776023,-2.126585,-0.283486,-0.344389,1.849451,0.018268,-1.132446,24,4.0
0,-0.832244,-1.852032,-0.675284,1.007058,-1.950689,-0.440673,-0.656911,-0.768035,-0.121151,0.653366,-0.838638,-0.144578,-0.811775,-1.383664,-0.464671,0.929795,-1.466719,-0.323043,-0.876053,-1.707011,-0.498227,0.947067,-1.673124,-0.641886,1,4.0
0,-0.52832,-1.542514,-0.80373,0.69899,-1.63682,-0.658477,-0.646475,-0.654099,-0.173461,0.655858,-0.739006,-0.028815,-0.628194,-1.211114,-0.627472,0.727778,-1.23782,-0.34096,-0.674117,-1.486164,-0.694742,0.675369,-1.633157,-0.593912,2,3.0
0,-0.61649,-1.812297,-0.698361,0.558577,-1.878063,-0.591427,-0.694444,-0.778577,-0.154299,0.631436,-0.856531,-0.113697,-0.699912,-1.395469,-0.512071,0.615671,-1.5151,-0.444158,-0.749803,-1.570316,-0.49588,0.420432,-1.646607,-0.644497,3,3.0
0,-2.093908,-0.595659,-0.489575,2.070914,-0.673416,0.351973,-1.027278,-0.231223,-0.132376,1.041719,-0.28463,0.148496,-1.669676,-0.430086,-0.395917,1.622542,-0.489448,0.223977,-1.841886,-0.565001,-0.268436,1.757875,-0.614249,0.276087,4,4.0
0,-0.721685,-2.140927,-0.838302,0.815198,-2.130632,-0.791218,-0.685193,-0.808857,-0.271999,0.709222,-0.884618,-0.213926,-0.690168,-1.727724,-0.729855,0.771652,-1.750632,-0.590341,-0.55029,-1.855333,-0.860299,0.607523,-1.91555,-0.794087,5,3.0
0,0.19325,-1.060011,-1.104908,-0.197851,-1.005835,-0.896372,-0.643597,-0.686331,-0.050378,0.754156,-0.673306,-0.284518,-0.012459,-0.855404,-0.773686,-0.043322,-0.724298,-0.845864,0.03111,-0.784905,-0.974547,-0.198772,-0.73184,-0.938722,6,5.0
0,-0.451479,-2.151361,-1.045364,0.749297,-2.435242,-0.213375,-0.62691,-0.860933,-0.420291,0.541465,-0.882423,-0.120789,-0.545604,-1.643998,-0.807529,0.710331,-1.809607,-0.091083,-0.346814,-1.910981,-0.927762,0.66136,-2.191302,-0.338853,7,1.0
0,-0.45566,-1.715297,-0.693252,0.509118,-1.82205,-0.777971,-0.581212,-0.681284,0.014588,0.64013,-0.789423,-0.240185,-0.595981,-1.258221,-0.345126,0.643064,-1.349436,-0.549052,-0.381792,-1.412531,-0.635438,0.417339,-1.482243,-0.761987,8,6.0
0,-0.645217,-2.1592,-0.792353,0.724393,-2.145181,-0.768889,-0.695812,-0.834585,-0.182367,0.722741,-0.876552,-0.214096,-0.691391,-1.72809,-0.661199,0.817471,-1.630461,-0.516084,-0.54968,-1.902504,-0.856614,0.841843,-1.971298,-0.713938,9,3.0
0,-0.43856,-1.745375,-0.482241,1.627121,-1.186176,-0.662834,-0.505257,-0.760536,-0.070829,0.993974,-0.463343,-0.305202,-0.529706,-1.347837,-0.352129,1.38402,-0.893577,-0.533197,-0.360653,-1.442154,-0.537276,1.562884,-1.007694,-0.762642,10,2.0
0,-1.199328,-1.166315,-0.897538,1.645623,-0.459545,-1.086084,-0.894596,-0.466156,-0.022339,0.918019,-0.489467,-0.336184,-1.123525,-0.900044,-0.458563,1.381892,-0.494171,-0.787771,-1.123311,-0.93049,-0.83876,1.365614,-0.365116,-1.163625,11,6.0
0,-0.377124,-1.566256,-0.974714,0.720907,1.530057,0.491579,-0.650508,-0.582929,-0.186438,0.771321,0.5843,0.321606,-0.505785,-1.103368,-0.67109,0.772226,1.165667,0.369735,-0.515439,-1.535464,-0.911939,0.754618,1.3953,0.22845,12,1.0
0,-2.152026,0.436821,-1.003472,2.192762,0.131089,-0.413133,-1.116608,0.077783,-0.402655,1.140402,-0.046671,-0.161648,-1.663927,0.237092,-0.76733,1.733587,0.01705,-0.361524,-1.83008,0.341092,-1.052323,2.020585,0.010827,-0.3464,13,4.0
0,0.37606,-0.008975,-1.049989,0.499695,1.332016,-0.158052,-0.437797,-0.6456,-0.585862,0.862202,0.051246,-0.720648,0.082141,-0.239875,-0.954065,0.716157,0.94204,-0.356516,0.004182,-0.266396,-0.98194,0.658047,1.028151,-0.245509,14,6.0
0,-0.47137,-1.784684,-1.043844,1.22762,-1.640532,0.022522,-0.686841,-0.723704,-0.543984,0.66167,-0.729828,0.335765,-0.582596,-1.429302,-0.889438,1.034652,-1.289193,0.217083,-0.595978,-1.677352,-1.058585,1.024801,-1.627344,0.051958,15,3.0
0,-0.515753,-1.727005,-0.65088,1.955887,0.301088,-0.709051,-0.509729,-0.723953,-0.086348,1.050368,0.076816,-0.252501,-0.526431,-1.371102,-0.42001,1.616633,0.220479,-0.506022,-0.594514,-1.48909,-0.388369,1.806576,0.360309,-0.715887,16,2.0
0,-0.466986,-1.855392,-0.732453,1.993927,-0.007819,-0.725951,-0.510467,-0.825164,-0.149676,1.055801,0.128599,-0.281338,-0.50015,-1.512769,-0.483086,1.667441,0.059484,-0.565779,-0.549006,-1.72204,-0.534902,1.874346,-0.143674,-0.688241,17,3.0
0,-0.540538,-1.846761,-0.665071,0.498689,-1.851781,-0.546714,-0.684387,-0.753698,-0.170943,0.599205,-0.847883,-0.093494,-0.672209,-1.392348,-0.494254,0.592206,-1.479415,-0.385853,-0.477453,-1.558518,-0.716234,0.411899,-1.658631,-0.620427,18,2.0
0,-0.567108,-1.684298,-0.859166,0.642575,-1.740448,-0.621225,-0.671778,-0.640808,-0.22347,0.624698,-0.751529,0.059055,-0.662951,-1.317152,-0.687389,0.693837,-1.323355,-0.330017,-0.72223,-1.583772,-0.762113,0.736482,-1.534399,-0.545238,19,2.0
0,-0.62168,-1.911375,-0.446317,0.534799,-1.979037,-0.437764,-0.637959,-0.765475,-0.030098,0.637016,-0.812436,-0.0416,-0.66718,-1.44692,-0.293416,0.618175,-1.504087,-0.299388,-0.71857,-1.769324,-0.409796,0.628185,-1.831573,-0.42253,20,6.0
0,-2.044984,0.211599,-1.664915,2.177906,-0.416005,1.185275,-1.072782,0.019266,-0.851604,0.967181,-0.28974,0.554076,-1.674157,0.1753,-1.392227,1.682531,-0.365609,0.899674,-1.898433,0.447714,-1.477759,2.016053,-0.278101,1.118525,21,4.0
0,-0.393141,-1.93227,-0.958039,0.421762,-2.023009,-0.274338,-0.653424,-0.671439,-0.499404,0.433072,-0.85211,0.17209,-0.514885,-1.465425,-0.820222,0.428493,-1.603331,-0.12012,-0.504393,-1.800486,-0.990923,0.449337,-1.799038,-0.230619,22,3.0
0,0.676665,-0.392542,0.03144,-0.681735,0.054805,0.282005,-0.263067,-0.22368,-0.646857,-0.224873,-0.187281,-0.641318,0.464272,-0.310436,-0.335176,-0.672719,0.04658,-0.06335,0.483727,-0.10394,-0.153,-0.608796,-0.123379,0.035889,23,5.0
0,-2.145426,-0.573748,-0.516524,2.035392,-0.350756,-1.170352,-1.091546,-0.249333,-0.061027,1.095533,-0.231672,-0.425266,-1.672167,-0.439136,-0.32951,1.657634,-0.356144,-0.86181,-2.032978,-0.58552,-0.417652,1.775578,-0.279422,-1.202209,24,4.0
0,-0.563308,-1.833314,-0.734147,0.66193,-1.978446,-0.630637,-0.56915,-0.775587,-0.167367,0.514593,-0.85369,-0.276583,-0.635603,-1.450797,-0.513061,0.663937,-1.526564,-0.493711,-0.640569,-1.665692,-0.594922,0.623278,-1.705746,-0.73543,1,4.0
0,-0.538172,-1.566853,-0.819698,0.627531,-1.667167,-0.668989,-0.656102,-0.666766,-0.177714,0.643379,-0.752393,-0.03396,-0.639755,-1.232566,-0.639226,0.691233,-1.258323,-0.358072,-0.675462,-1.495175,-0.71211,0.59092,-1.523841,-0.433775,2,3.0
0,-0.608212,-1.807388,-0.696326,0.553217,-1.874888,-0.590696,-0.691928,-0.775302,-0.156353,0.630371,-0.853395,-0.112864,-0.696373,-1.392059,-0.513907,0.615203,-1.508563,-0.442577,-0.740836,-1.570551,-0.493949,0.417368,-1.657961,-0.649898,3,3.0
0,-1.851037,-0.987838,-0.642401,1.8908,-1.076507,0.149942,-0.950904,-0.359393,-0.155695,0.982229,-0.442668,0.112122,-1.533753,-0.73365,-0.462252,1.460552,-0.770058,0.115127,-1.731304,-0.952245,-0.444586,1.653861,-0.979094,0.200976,4,4.0
0,-0.678135,-2.132929,-0.903978,0.666175,-2.22029,-0.799205,-0.690901,-0.811675,-0.27107,0.707487,-0.887255,-0.210098,-0.694142,-1.734713,-0.730248,0.763156,-1.762637,-0.604681,-0.528387,-1.966187,-0.902541,0.593316,-1.830255,-0.783513,5,3.0
0,0.00825,-1.173284,-0.945897,0.074821,-1.091179,-1.070454,-0.628799,-0.69283,-0.049062,0.769616,-0.668104,-0.14382,-0.076339,-0.991669,-0.780897,0.447587,-0.937576,-0.797418,-0.355906,-1.24701,-0.927397,0.172176,-1.232798,-0.835671,6,5.0
0,-0.45501,-2.175967,-1.042337,0.755717,-2.450436,-0.210761,-0.627507,-0.865485,-0.419172,0.545894,-0.887136,-0.121716,-0.546718,-1.653471,-0.808697,0.716365,-1.818245,-0.092348,-0.340109,-1.920896,-0.931213,0.666981,-2.200729,-0.340768,7,1.0
0,-0.418866,-1.797113,-0.701355,0.506286,-1.832206,-0.784472,-0.562193,-0.694361,0.015659,0.639244,-0.792025,-0.239368,-0.55599,-1.337555,-0.425231,0.640655,-1.34991,-0.551319,-0.32685,-1.548934,-0.724444,0.41519,-1.524942,-0.77597,8,6.0
0,-0.664925,-2.16995,-0.754992,0.653736,-1.983621,-0.821808,-0.690804,-0.829397,-0.184005,0.71602,-0.869619,-0.208556,-0.686522,-1.718823,-0.660459,0.807645,-1.617274,-0.517119,-0.671751,-1.92527,-0.93471,0.825818,-1.840152,-0.696193,9,3.0
0,-0.442685,-1.751441,-0.488762,1.367258,-1.449687,-0.641104,-0.511993,-0.760877,-0.068014,0.922314,-0.563004,-0.298243,-0.535602,-1.35345,-0.351981,1.211943,-1.086936,-0.535579,-0.369703,-1.453033,-0.537118,1.320983,-1.230506,-0.772091,10,2.0
0,-1.220314,-1.433738,-0.657195,1.605514,-1.089219,-1.035928,-0.823465,-0.562262,0.107659,0.88839,-0.552383,-0.300983,-1.074571,-1.022875,-0.294903,1.291245,-0.858283,-0.696605,-1.130966,-1.177633,-0.685645,1.384879,-0.877396,-1.093248,11,6.0
0,-0.400825,-1.606203,-0.989828,0.558287,1.562751,0.526364,-0.673313,-0.598891,-0.18969,0.741419,0.603107,0.341478,-0.53083,-1.136929,-0.681441,0.720035,1.119251,0.361501,-0.540383,-1.577194,-0.920237,0.597487,1.423694,0.254432,12,1.0
0,-2.136751,0.430067,-0.96121,2.192692,0.129743,-0.358622,-1.112911,0.084551,-0.364081,1.138112,-0.043315,-0.140154,-1.640963,0.232776,-0.731384,1.728159,0.020358,-0.32203,-2.074106,0.287876,-0.713959,2.038071,0.013869,-0.294764,13,4.0
0,0.488617,0.212865,-1.186104,0.552298,1.24475,-0.195467,-0.502333,-0.493187,-0.490498,1.010541,0.112878,-0.464787,0.13694,-0.065249,-1.003955,0.766863,0.941003,-0.303833,0.217771,0.181549,-1.101716,0.683886,0.963518,-0.217557,14,6.0
0,-0.471371,-1.792244,-1.043016,1.056068,-1.779864,-0.023242,-0.684589,-0.729019,-0.538551,0.626711,-0.837844,0.298341,-0.57566,-1.442295,-0.890614,0.929307,-1.405424,0.171266,-0.595648,-1.686442,-1.042442,0.832409,-1.756403,-0.022342,15,3.0
0,-0.524868,-1.71517,-0.655944,1.961873,0.104622,-0.757694,-0.511856,-0.716807,-0.083981,1.047523,0.013137,-0.264494,-0.528782,-1.363721,-0.415765,1.641398,0.074265,-0.515209,-0.504883,-1.593018,-0.432042,1.805318,0.182607,-0.745129,16,2.0
0,-0.476896,-1.816219,-0.720709,1.963545,-0.266239,-0.735073,-0.509061,-0.797639,-0.151327,1.056971,0.006658,-0.302566,-0.499895,-1.482228,-0.478841,1.630056,-0.135888,-0.587064,-0.553625,-1.637185,-0.50179,1.8366,-0.415284,-0.713855,17,3.0
0,-0.541427,-1.848288,-0.665686,0.483131,-1.864057,-0.55431,-0.685307,-0.756011,-0.171792,0.602442,-0.848079,-0.093246,-0.673574,-1.392639,-0.493031,0.593092,-1.483283,-0.387643,-0.477158,-1.552611,-0.711142,0.416912,-1.536625,-0.574744,18,2.0
0,-0.574294,-1.682573,-0.859757,0.644185,-1.737017,-0.62635,-0.671746,-0.639874,-0.225213,0.623996,-0.746778,0.051736,-0.663801,-1.317778,-0.685592,0.69186,-1.320441,-0.337546,-0.728068,-1.582503,-0.761833,0.737041,-1.551857,-0.562233,19,2.0
0,-0.57989,-1.897709,-0.463502,0.490369,-1.896056,-0.49246,-0.61274,-0.750827,-0.04817,0.624165,-0.805823,-0.051322,-0.647788,-1.436506,-0.298726,0.590959,-1.491025,-0.331045,-0.677386,-1.670019,-0.395059,0.597788,-1.735289,-0.456271,20,6.0
0,-2.02105,0.236841,-1.720658,2.204568,-0.381014,1.145788,-1.075406,-0.009569,-0.848945,0.964798,-0.292586,0.556601,-1.672403,0.177085,-1.398225,1.690972,-0.357127,0.896809,-1.804128,0.417556,-1.547933,2.035787,-0.249221,1.08674,21,4.0
0,-0.400881,-1.926061,-0.970588,0.417241,-2.037965,-0.258952,-0.655127,-0.675864,-0.498211,0.433704,-0.842991,0.176076,-0.512397,-1.447029,-0.814142,0.427968,-1.610285,-0.119174,-0.518367,-1.795728,-0.983266,0.459026,-1.863795,-0.18592,22,3.0
0,0.756177,-0.350452,0.102798,-0.954402,0.117574,0.397435,-0.468603,-0.304914,-0.893747,-0.371851,-0.193503,-0.721256,0.466364,-0.348207,-0.348247,-0.952722,0.075106,-0.028137,0.428798,-0.098077,-0.14867,-0.851315,-0.117802,0.108302,23,5.0
0,-1.915317,-1.035542,-0.605871,1.802901,-0.851301,-1.169187,-1.03273,-0.452894,-0.104137,1.007285,-0.417468,-0.395859,-1.546204,-0.805426,-0.39879,1.465179,-0.660705,-0.848515,-1.666475,-0.894421,-0.380805,1.630545,-0.741455,-1.277884,24,4.0
0,-0.477529,-1.84381,-0.73716,0.510333,-1.953984,-0.730317,-0.540651,-0.770013,-0.17859,0.48107,-0.857167,-0.308154,-0.597342,-1.427605,-0.520119,0.561915,-1.524839,-0.58679,-0.572035,-1.665811,-0.613148,0.561562,-1.753077,-0.756132,1,4.0
0,-0.530492,-1.585491,-0.817797,0.589846,-1.705872,-0.665162,-0.652753,-0.662113,-0.179588,0.633561,-0.756103,-0.039145,-0.634393,-1.242048,-0.649213,0.644446,-1.378663,-0.456671,-0.672215,-1.491382,-0.700728,0.512789,-1.585305,-0.518649,2,3.0
0,-0.598846,-1.800304,-0.699437,0.562358,-1.863753,-0.598586,-0.689463,-0.772415,-0.157824,0.628961,-0.85022,-0.112077,-0.693212,-1.386777,-0.515658,0.614497,-1.50353,-0.441466,-0.73879,-1.556477,-0.50213,0.419476,-1.642651,-0.64275,3,3.0
0,-1.566254,-1.401421,-0.646914,1.593,-1.498823,-0.037797,-0.867746,-0.519407,-0.170149,0.864772,-0.599166,0.05731,-1.266336,-0.97357,-0.443012,1.30089,-1.104184,0.011875,-1.44387,-1.280114,-0.563282,1.407291,-1.328096,0.059252,4,4.0
0,-0.68079,-2.129611,-0.905598,0.653105,-2.225011,-0.839479,-0.690106,-0.810488,-0.272335,0.704474,-0.885091,-0.21113,-0.692045,-1.732429,-0.731862,0.756984,-1.759517,-0.613371,-0.517274,-1.936008,-0.895397,0.591955,-1.874288,-0.79909,5,3.0
0,-0.402467,-1.848523,-1.00815,0.356854,-1.517228,-1.084929,-0.603379,-0.755515,-0.130452,0.701586,-0.737303,-0.164931,-0.523247,-1.486829,-0.696292,0.563607,-1.220233,-0.784385,-0.531421,-1.708828,-0.804975,0.386564,-1.628918,-0.837336,6,5.0
0,-0.458937,-2.163802,-1.036156,0.778103,-2.330259,-0.181256,-0.629153,-0.859529,-0.41693,0.506828,-0.875202,-0.169222,-0.550332,-1.646777,-0.804381,0.698483,-1.793277,-0.101278,-0.345786,-1.922066,-0.927843,0.653051,-2.099,-0.331487,7,1.0
0,-0.422394,-1.801727,-0.689858,0.499093,-1.841023,-0.795662,-0.553387,-0.705186,0.017212,0.638525,-0.795008,-0.241026,-0.550625,-1.361994,-0.454262,0.626952,-1.397974,-0.588056,-0.325562,-1.546518,-0.724187,0.403371,-1.523662,-0.782284,8,6.0
0,-0.672407,-2.152829,-0.773148,0.725707,-2.131699,-0.736975,-0.686089,-0.825465,-0.185086,0.71113,-0.86402,-0.205258,-0.682497,-1.713123,-0.657839,0.798477,-1.60833,-0.51972,-0.655369,-1.908511,-0.919921,0.843275,-1.886002,-0.688583,9,3.0
0,-0.447282,-1.758738,-0.489508,1.075537,-1.643684,-0.604506,-0.515269,-0.756328,-0.065289,0.838936,-0.659489,-0.29078,-0.539544,-1.352365,-0.349519,1.044903,-1.236902,-0.531424,-0.373718,-1.490245,-0.553463,1.075982,-1.405276,-0.780185,10,2.0
0,-1.13279,-1.608524,-0.424738,1.291774,-1.517559,-0.876672,-0.788408,-0.599551,0.09709,0.838823,-0.646922,-0.299594,-1.010309,-1.149974,-0.191766,1.121607,-1.11473,-0.619516,-1.05922,-1.371605,-0.510335,1.186141,-1.250722,-0.92754,11,6.0
0,-0.414617,-1.623195,-0.990365,0.447356,1.583488,0.534895,-0.688225,-0.609533,-0.186896,0.710198,0.620151,0.365238,-0.549195,-1.159224,-0.684264,0.640724,1.139863,0.393498,-0.547009,-1.594679,-0.932154,0.507611,1.439203,0.263169,12,1.0
0,-2.197362,0.445537,-0.945414,2.229687,0.138342,-0.330903,-1.140598,0.091721,-0.365241,1.150677,-0.037063,-0.128416,-1.678629,0.239277,-0.729568,1.751527,0.03074,-0.305015,-2.104684,0.287231,-0.7173,2.057008,0.027214,-0.280774,13,4.0
0,0.231763,0.104257,-1.363344,0.729094,1.175882,-0.246516,-0.604964,-0.477322,-0.380392,1.052891,0.099061,-0.363043,-0.103854,-0.133731,-1.057936,0.897632,0.745033,-0.31394,-0.008328,0.103662,-1.224305,0.805243,0.883097,-0.236375,14,6.0
0,-0.470561,-1.818948,-1.04734,0.804844,-1.942046,-0.102643,-0.690219,-0.735755,-0.532566,0.565701,-0.944417,0.227043,-0.577837,-1.463032,-0.896521,0.747748,-1.568685,0.066277,-0.603539,-1.709773,-1.060069,0.604622,-1.87401,-0.079098,15,3.0
0,-0.535158,-1.706219,-0.645259,1.948816,-0.097506,-0.786604,-0.516121,-0.713026,-0.081851,1.038998,-0.076665,-0.27052,-0.534455,-1.361461,-0.414034,1.619157,-0.082763,-0.566687,-0.438295,-1.628639,-0.461634,1.883528,0.054509,-0.773205,16,2.0
0,-0.493023,-1.791812,-0.707341,1.881386,-0.508979,-0.759343,-0.509331,-0.789245,-0.143029,1.045805,-0.092145,-0.30439,-0.505997,-1.460591,-0.473398,1.581885,-0.366913,-0.593471,-0.563799,-1.647957,-0.5172,1.720909,-0.60433,-0.714076,17,3.0
0,-0.537937,-1.853034,-0.664209,0.481762,-1.864222,-0.555355,-0.684684,-0.755197,-0.171954,0.603924,-0.847283,-0.092816,-0.673944,-1.391846,-0.492188,0.594459,-1.486809,-0.388239,-0.469448,-1.596759,-0.730002,0.414743,-1.629278,-0.610688,18,2.0
0,-0.584446,-1.681343,-0.86215,0.641903,-1.734243,-0.636069,-0.672222,-0.636164,-0.232927,0.626116,-0.741378,0.045107,-0.666648,-1.319233,-0.68423,0.69327,-1.319625,-0.352429,-0.734744,-1.581932,-0.761598,0.735189,-1.583471,-0.61034,19,2.0
0,-0.58169,-1.883871,-0.475172,0.506039,-1.878592,-0.479852,-0.604871,-0.740107,-0.066224,0.617689,-0.793094,-0.068667,-0.631558,-1.420734,-0.325961,0.586361,-1.446799,-0.334476,-0.708426,-1.770134,-0.426029,0.611779,-1.73438,-0.461709,20,6.0
0,-1.931721,0.228385,-1.741325,2.184775,-0.414206,1.061633,-1.06512,-0.085196,-0.791473,0.944089,-0.32552,0.566957,-1.582948,0.136468,-1.366083,1.686109,-0.366182,0.874008,-1.755848,0.408524,-1.53803,2.010615,-0.269503,1.010283,21,4.0
0,-0.406782,-1.956608,-0.964809,0.408887,-2.164506,-0.196679,-0.6582,-0.683951,-0.496977,0.435303,-0.863178,0.184749,-0.522255,-1.484856,-0.825112,0.445601,-1.69881,-0.052404,-0.543165,-1.728942,-0.965197,0.5172,-2.052424,-0.144599,22,3.0
0,0.70221,-0.430351,0.006631,-0.857797,0.060226,0.362256,-0.390413,-0.325256,-0.711268,-0.335192,-0.241087,-0.627614,0.412293,-0.381759,-0.355298,-0.877901,0.029816,-0.066816,0.443454,-0.188815,-0.310288,-0.866878,0.040166,0.306376,23,5.0
0,-1.753511,-1.331674,-0.635828,1.712963,-1.218048,-1.19477,-0.959305,-0.57933,-0.0905,0.973757,-0.536916,-0.398702,-1.425145,-1.003157,-0.413655,1.445718,-0.992955,-0.930412,-1.745956,-1.30701,-0.622009,1.531276,-1.048732,-1.318033,24,4.0
0,-0.487402,-1.83062,-0.750605,0.412795,-2.004474,-0.759711,-0.536958,-0.760843,-0.188206,0.448322,-0.835251,-0.341492,-0.585555,-1.402386,-0.514388,0.501919,-1.538907,-0.646123,-0.577011,-1.690889,-0.62654,0.489734,-1.717286,-0.778303,1,4.0
0,-0.537032,-1.581918,-0.795871,0.567231,-1.705293,-0.660558,-0.65198,-0.663264,-0.179747,0.62502,-0.752734,-0.041798,-0.629777,-1.241044,-0.644089,0.638866,-1.376197,-0.456877,-0.670431,-1.484141,-0.686286,0.448961,-1.47218,-0.567147,2,3.0
0,-0.596118,-1.798502,-0.69664,0.563519,-1.836437,-0.592086,-0.687428,-0.770894,-0.159422,0.628775,-0.848938,-0.111384,-0.691554,-1.384099,-0.515973,0.614309,-1.4998,-0.440534,-0.73657,-1.556847,-0.505371,0.423694,-1.579119,-0.617134,3,3.0
0,-1.210887,-1.732414,-0.618563,1.208036,-1.823952,-0.158746,-0.753559,-0.645589,-0.145222,0.703532,-0.773828,-0.067526,-1.082005,-1.312644,-0.444774,1.071405,-1.354972,-0.103688,-1.171418,-1.55845,-0.518071,1.109542,-1.567517,-0.035978,4,4.0
0,-0.686406,-2.124362,-0.912124,0.642018,-2.229489,-0.812934,-0.692158,-0.811405,-0.273186,0.7024,-0.884916,-0.211035,-0.692943,-1.734752,-0.7334,0.752803,-1.762185,-0.618677,-0.50782,-1.89928,-0.907926,0.576626,-1.856631,-0.810624,5,3.0
0,-0.611268,-2.019293,-0.794384,0.693005,-1.863691,-0.906917,-0.604802,-0.810232,-0.138343,0.692558,-0.825095,-0.207979,-0.630286,-1.539539,-0.561229,0.707933,-1.435372,-0.626391,-0.713882,-1.853874,-0.62318,0.617287,-1.698004,-0.880231,6,5.0
0,-0.465048,-2.177788,-1.03756,0.755128,-2.447671,-0.213764,-0.633168,-0.865397,-0.417203,0.50426,-0.890925,-0.180047,-0.556687,-1.663447,-0.807563,0.702289,-1.811829,-0.106751,-0.349573,-1.926745,-0.930593,0.652106,-2.206512,-0.367603,7,1.0
0,-0.428171,-1.80657,-0.684727,0.488289,-1.874553,-0.795706,-0.55179,-0.709806,0.014992,0.638319,-0.796318,-0.242874,-0.55225,-1.355387,-0.447929,0.626459,-1.39841,-0.590448,-0.327164,-1.579325,-0.724196,0.394983,-1.543738,-0.79517,8,6.0
0,-0.679625,-2.303485,-0.683971,0.733965,-2.139881,-0.725397,-0.684847,-0.827143,-0.185413,0.710472,-0.864055,-0.203498,-0.681417,-1.715974,-0.65823,0.797094,-1.61021,-0.521727,-0.671523,-1.949672,-0.936079,0.836368,-1.961805,-0.716651,9,3.0
0,-0.443646,-1.74314,-0.480928,0.806497,-1.739213,-0.547033,-0.521867,-0.727449,-0.052806,0.760406,-0.692771,-0.269789,-0.541402,-1.348071,-0.344611,0.835746,-1.257171,-0.464823,-0.381159,-1.435003,-0.53365,0.809235,-1.465391,-0.785321,10,2.0
0,-0.966805,-1.69637,-0.255119,0.926426,-1.6934,-0.661482,-0.70913,-0.641818,0.107468,0.757843,-0.701429,-0.286088,-0.882084,-1.206235,-0.10764,0.88157,-1.286776,-0.560478,-0.905436,-1.445017,-0.373881,0.880515,-1.477209,-0.805526,11,6.0
0,-0.407231,-1.619392,-0.998319,0.452128,1.59581,0.553634,-0.68792,-0.609361,-0.185767,0.701785,0.630515,0.368656,-0.54724,-1.161271,-0.68352,0.630026,1.151431,0.396875,-0.540366,-1.597852,-0.934714,0.517329,1.431823,0.2516,12,1.0
0,-2.16864,0.3801,-0.948836,2.198635,0.10241,-0.332737,-1.122074,0.087971,-0.362215,1.145075,-0.038332,-0.119729,-1.653536,0.2231,-0.701979,1.739541,0.028193,-0.290596,-2.06413,0.461255,-0.703388,2.018355,0.002129,-0.286653,13,4.0
0,-0.013337,-0.119814,-1.521975,0.941384,1.012036,-0.387743,-0.568685,-0.454938,-0.583266,1.093237,-0.042088,-0.28531,-0.130993,-0.162596,-1.310366,1.027218,0.605916,-0.341764,-0.177537,-0.061772,-1.443492,0.938742,0.796544,-0.306087,14,6.0
0,-0.481531,-1.831542,-1.048868,0.602395,-2.011144,-0.172453,-0.690518,-0.742759,-0.53252,0.513939,-0.956251,0.157208,-0.581161,-1.473476,-0.900836,0.574421,-1.659108,-0.066111,-0.600533,-1.712761,-1.073121,0.460553,-1.835262,-0.091076,15,3.0
0,-0.546439,-1.739705,-0.642644,1.931226,-0.312621,-0.84541,-0.524239,-0.720202,-0.078385,1.049718,-0.163995,-0.284458,-0.547181,-1.391307,-0.423895,1.625348,-0.253113,-0.595051,-0.450373,-1.668011,-0.461709,1.820925,-0.183475,-0.839687,16,2.0
0,-0.510803,-1.772723,-0.702151,1.769414,-0.782944,-0.753579,-0.51496,-0.783519,-0.140995,1.02313,-0.191762,-0.307812,-0.513354,-1.4506,-0.471658,1.572272,-0.561137,-0.624632,-0.578283,-1.622236,-0.502691,1.608622,-0.844102,-0.689859,17,3.0
0,-0.541233,-1.851642,-0.668409,0.509754,-1.844158,-0.542659,-0.685099,-0.758247,-0.175914,0.599569,-0.850119,-0.09633,-0.675079,-1.39302,-0.494294,0.589751,-1.489938,-0.391571,-0.475221,-1.566381,-0.721935,0.410592,-1.547068,-0.587782,18,2.0
0,-0.606938,-1.706915,-0.877911,0.647045,-1.759779,-0.655047,-0.692473,-0.649416,-0.246346,0.631638,-0.750455,0.036873,-0.686815,-1.344497,-0.702919,0.698506,-1.339099,-0.368213,-0.770016,-1.598544,-0.773491,0.740289,-1.590826,-0.614371,19,2.0
0,-0.588857,-1.872079,-0.483702,0.482971,-1.88693,-0.553619,-0.603782,-0.738966,-0.066762,0.614312,-0.790052,-0.070164,-0.629555,-1.414022,-0.33058,0.588043,-1.453675,-0.337327,-0.702419,-1.72675,-0.434766,0.628086,-1.729351,-0.45855,20,6.0
0,-1.823086,0.121663,-1.795911,2.19876,-0.534867,0.928585,-1.08441,-0.135249,-0.780217,0.930856,-0.409731,0.575722,-1.544278,0.073357,-1.402574,1.679442,-0.471189,0.785813,-1.65349,0.296607,-1.602397,1.963385,-0.3936,0.832985,21,4.0
